severity,reason,source_doc,source_pdf,reference_page,office,funding_year,label,expected,detail,exception_key
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,792,SENATOR ROBERT CASEY,2025,BANNER NET PAYROLL,1519557.28,status=fail; banner=1519557.28; parsed_body=1521744.55. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|792|SENATOR ROBERT CASEY|2025|BANNER NET PAYROLL|1519557.28
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,792,SENATOR ROBERT CASEY,2025,BANNER ORGANIZATION TOTALS,1596140.31,status=warn; banner=1596140.31; parsed_body=1578204.71. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|792|SENATOR ROBERT CASEY|2025|BANNER ORGANIZATION TOTALS|1596140.31
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,804,SENATOR BILL CASSIDY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|804|SENATOR BILL CASSIDY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,805,INTERN COMPENSATION - CASSIDY,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|805|INTERN COMPENSATION - CASSIDY|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,806,SENATOR BILL CASSIDY,2024,BANNER ORGANIZATION TOTALS,113272.32,status=warn; banner=113272.32; parsed_body=60524.6. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|806|SENATOR BILL CASSIDY|2024|BANNER ORGANIZATION TOTALS|113272.32
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,810,INTERN COMPENSATION - CASSIDY,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|810|INTERN COMPENSATION - CASSIDY|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,811,SENATOR BILL CASSIDY,2025,BANNER ORGANIZATION TOTALS,1851887.26,status=warn; banner=1851887.26; parsed_body=1798445.22. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|811|SENATOR BILL CASSIDY|2025|BANNER ORGANIZATION TOTALS|1851887.26
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,826,SENATOR SUSAN M. COLLINS,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|826|SENATOR SUSAN M. COLLINS|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,827,INTERN COMPENSATION - COLLINS,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|827|INTERN COMPENSATION - COLLINS|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,828,SENATOR SUSAN M. COLLINS,2024,BANNER NET PAYROLL,4449.92,status=fail; banner=4449.92; parsed_body=2833.64. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|828|SENATOR SUSAN M. COLLINS|2024|BANNER NET PAYROLL|4449.92
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,828,SENATOR SUSAN M. COLLINS,2024,BANNER ORGANIZATION TOTALS,60735.57,status=warn; banner=60735.57; parsed_body=35210.24. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|828|SENATOR SUSAN M. COLLINS|2024|BANNER ORGANIZATION TOTALS|60735.57
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,833,INTERN COMPENSATION - COLLINS,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|833|INTERN COMPENSATION - COLLINS|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,834,SENATOR SUSAN M. COLLINS,2025,BANNER NET PAYROLL,1660174.14,status=fail; banner=1660174.14; parsed_body=1661790.42. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|834|SENATOR SUSAN M. COLLINS|2025|BANNER NET PAYROLL|1660174.14
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,834,SENATOR SUSAN M. COLLINS,2025,BANNER ORGANIZATION TOTALS,1760827.62,status=warn; banner=1760827.62; parsed_body=1720586.61. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|834|SENATOR SUSAN M. COLLINS|2025|BANNER ORGANIZATION TOTALS|1760827.62
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,848,SENATOR CHRISTOPHER A. COONS,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|848|SENATOR CHRISTOPHER A. COONS|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,849,INTERN COMPENSATION - COONS,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|849|INTERN COMPENSATION - COONS|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,850,SENATOR CHRISTOPHER A. COONS,2024,BANNER NET PAYROLL,18491.66,status=banner_missing; banner=18491.66; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|850|SENATOR CHRISTOPHER A. COONS|2024|BANNER NET PAYROLL|18491.66
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,850,SENATOR CHRISTOPHER A. COONS,2024,BANNER ORGANIZATION TOTALS,54641.06,status=warn; banner=54641.06; parsed_body=34038.77. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|850|SENATOR CHRISTOPHER A. COONS|2024|BANNER ORGANIZATION TOTALS|54641.06
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,853,INTERN COMPENSATION - COONS,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|853|INTERN COMPENSATION - COONS|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,854,SENATOR CHRISTOPHER A. COONS,2025,BANNER NET PAYROLL,1787484.28,status=fail; banner=1787484.28; parsed_body=1819900.93. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|854|SENATOR CHRISTOPHER A. COONS|2025|BANNER NET PAYROLL|1787484.28
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,854,SENATOR CHRISTOPHER A. COONS,2025,BANNER ORGANIZATION TOTALS,1853372.88,status=warn; banner=1853372.88; parsed_body=1844549.57. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|854|SENATOR CHRISTOPHER A. COONS|2025|BANNER ORGANIZATION TOTALS|1853372.88
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,864,SENATOR JOHN CORNYN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|864|SENATOR JOHN CORNYN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,865,INTERN COMPENSATION - CORNYN,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|865|INTERN COMPENSATION - CORNYN|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,866,SENATOR JOHN CORNYN,2024,BANNER NET PAYROLL,3553.09,status=fail; banner=3553.09; parsed_body=1196.5. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|866|SENATOR JOHN CORNYN|2024|BANNER NET PAYROLL|3553.09
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,866,SENATOR JOHN CORNYN,2024,BANNER ORGANIZATION TOTALS,199553.05,status=warn; banner=199553.05; parsed_body=106820.48. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|866|SENATOR JOHN CORNYN|2024|BANNER ORGANIZATION TOTALS|199553.05
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,873,INTERN COMPENSATION - CORNYN,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|873|INTERN COMPENSATION - CORNYN|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,874,SENATOR JOHN CORNYN,2025,BANNER NET PAYROLL,2531491.55,status=fail; banner=2531491.55; parsed_body=2533848.14. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|874|SENATOR JOHN CORNYN|2025|BANNER NET PAYROLL|2531491.55
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,874,SENATOR JOHN CORNYN,2025,BANNER ORGANIZATION TOTALS,2723244.48,status=fail; banner=2723244.48; parsed_body=2596559.5. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|874|SENATOR JOHN CORNYN|2025|BANNER ORGANIZATION TOTALS|2723244.48
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,883,SENATOR CATHERINE CORTEZ MASTO,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|883|SENATOR CATHERINE CORTEZ MASTO|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,884,INTERN COMPENSATION - CORTEZ MASTO,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|884|INTERN COMPENSATION - CORTEZ MASTO|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,885,SENATOR CATHERINE CORTEZ MASTO,2024,BANNER ORGANIZATION TOTALS,123407.77,status=warn; banner=123407.77; parsed_body=84389.7. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|885|SENATOR CATHERINE CORTEZ MASTO|2024|BANNER ORGANIZATION TOTALS|123407.77
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,890,INTERN COMPENSATION - CORTEZ MASTO,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|890|INTERN COMPENSATION - CORTEZ MASTO|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,891,SENATOR CATHERINE CORTEZ MASTO,2025,BANNER NET PAYROLL,1836944.69,status=fail; banner=1836944.69; parsed_body=1835367.63. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|891|SENATOR CATHERINE CORTEZ MASTO|2025|BANNER NET PAYROLL|1836944.69
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,891,SENATOR CATHERINE CORTEZ MASTO,2025,BANNER ORGANIZATION TOTALS,1896831.8,status=warn; banner=1896831.8; parsed_body=1873993.74. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|891|SENATOR CATHERINE CORTEZ MASTO|2025|BANNER ORGANIZATION TOTALS|1896831.8
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,896,INTERN COMPENSATION - CORTEZ MASTO,2025,BANNER NET PAYROLL,64400.0,status=fail; banner=64400.0; parsed_body=65977.06. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|896|INTERN COMPENSATION - CORTEZ MASTO|2025|BANNER NET PAYROLL|64400.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,896,INTERN COMPENSATION - CORTEZ MASTO,2025,BANNER ORGANIZATION TOTALS,64400.0,status=warn; banner=64400.0; parsed_body=65977.06. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|896|INTERN COMPENSATION - CORTEZ MASTO|2025|BANNER ORGANIZATION TOTALS|64400.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,897,SENATOR TOM COTTON,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|897|SENATOR TOM COTTON|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,898,INTERN COMPENSATION - COTTON,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|898|INTERN COMPENSATION - COTTON|2023|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,899,SENATOR TOM COTTON,2024,BANNER ORGANIZATION TOTALS,44629.57,status=warn; banner=44629.57; parsed_body=32043.19. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|899|SENATOR TOM COTTON|2024|BANNER ORGANIZATION TOTALS|44629.57
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,902,INTERN COMPENSATION - COTTON,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|902|INTERN COMPENSATION - COTTON|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,903,SENATOR TOM COTTON,2025,BANNER ORGANIZATION TOTALS,1765867.95,status=warn; banner=1765867.95; parsed_body=1731188.92. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|903|SENATOR TOM COTTON|2025|BANNER ORGANIZATION TOTALS|1765867.95
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,914,SENATOR KEVIN CRAMER,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|914|SENATOR KEVIN CRAMER|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,915,INTERN COMPENSATION - CRAMER,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|915|INTERN COMPENSATION - CRAMER|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,916,SENATOR KEVIN CRAMER,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|916|SENATOR KEVIN CRAMER|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,916,SENATOR KEVIN CRAMER,2024,BANNER ORGANIZATION TOTALS,37015.6,status=warn; banner=37015.6; parsed_body=23294.45. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|916|SENATOR KEVIN CRAMER|2024|BANNER ORGANIZATION TOTALS|37015.6
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,918,INTERN COMPENSATION - CRAMER,2024,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|918|INTERN COMPENSATION - CRAMER|2024|BANNER NET PAYROLL|0.0
warning,banner_check_discrepancy,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,919,SENATOR KEVIN CRAMER,2025,BANNER ORGANIZATION TOTALS,1830628.46,status=warn; banner=1830628.46; parsed_body=1718398.75. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_discrepancy|919|SENATOR KEVIN CRAMER|2025|BANNER ORGANIZATION TOTALS|1830628.46
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,929,SENATOR MICHAEL D. CRAPO,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|929|SENATOR MICHAEL D. CRAPO|2023|BANNER NET PAYROLL|0.0
warning,banner_check_missing,119sdoc3,GPO-CDOC-119sdoc3-1.pdf,930,INTERN COMPENSATION - CRAPO,2023,BANNER NET PAYROLL,0.0,status=banner_missing; banner=0.0; parsed_body=0.0. Banner checks are advisory; review against the source before treating this as a parser defect.,119sdoc3|banner_check_missing|930|INTERN COMPENSATION - CRAPO|2023|BANNER NET PAYROLL|0.0
